"household_id","chw_id","region","visit_date","family_size","has_itn","referral_code","issue_date","redemption_date","redemption_facility","referral_status","redemption_status"
"HH2864","CHW008","Dagoretti",2023-02-27,3,FALSE,NA,NA,NA,NA,"No","No"
"HH2865","CHW001","Limuru",2023-09-28,6,FALSE,NA,NA,NA,NA,"No","No"
"HH2866","CHW003","Limuru",2023-08-16,3,FALSE,"REF1833",2023-08-16,NA,NA,"Yes","No"
"HH2867","CHW006","Kasarani",2023-04-07,1,TRUE,NA,NA,NA,NA,"No","No"
"HH2868","CHW002","Uthiru",2023-02-01,1,FALSE,NA,NA,NA,NA,"No","No"
"HH2869","CHW006","Embakasi",2023-08-13,2,FALSE,"REF1834",2023-08-13,NA,NA,"Yes","No"
"HH2870","CHW006","Kawangware",2023-09-23,1,FALSE,"REF1835",2023-09-23,NA,NA,"Yes","No"
"HH2871","CHW008","Dagoretti",2023-03-07,3,TRUE,NA,NA,NA,NA,"No","No"
"HH2872","CHW006","Kasarani",2023-12-06,4,FALSE,"REF1836",2023-12-06,2023-12-16,"FAC008","Yes","Yes"
"HH2873","CHW010","Dagoretti",2023-03-05,4,FALSE,"REF1837",2023-03-05,NA,NA,"Yes","No"
"HH2874","CHW002","Uthiru",2023-03-26,4,FALSE,"REF1838",2023-03-26,2023-04-07,"FAC012","Yes","Yes"
"HH2875","CHW003","Limuru",2023-04-01,1,FALSE,"REF1839",2023-04-01,2023-04-25,"FAC016","Yes","Yes"
"HH2876","CHW004","Juja",2023-03-07,6,FALSE,NA,NA,NA,NA,"No","No"
"HH2877","CHW004","Juja",2023-03-17,8,TRUE,NA,NA,NA,NA,"No","No"
"HH2878","CHW004","Juja",2023-09-25,3,FALSE,"REF1840",2023-09-25,2023-10-11,"FAC008","Yes","Yes"
"HH2879","CHW006","Embakasi",2023-03-08,7,FALSE,"REF1841",2023-03-08,2023-03-10,"FAC016","Yes","Yes"
"HH2880","CHW007","Ruaraka",2023-01-26,8,FALSE,"REF1842",2023-01-26,2023-02-15,"FAC016","Yes","Yes"
"HH2881","CHW002","Ruaraka",2023-04-13,2,FALSE,"REF1843",2023-04-13,2023-04-26,"FAC004","Yes","Yes"
"HH2882","CHW006","Kawangware",2023-10-11,3,FALSE,"REF1844",2023-10-11,NA,NA,"Yes","No"
"HH2883","CHW008","Dagoretti",2023-12-29,5,FALSE,"REF1845",2023-12-29,NA,NA,"Yes","No"
"HH2884","CHW006","Kasarani",2023-05-15,4,TRUE,NA,NA,NA,NA,"No","No"
"HH2885","CHW004","Juja",2023-03-14,1,FALSE,"REF1846",2023-03-14,NA,NA,"Yes","No"
"HH2886","CHW005","Dagoretti",2023-03-20,3,FALSE,"REF1847",2023-03-20,NA,NA,"Yes","No"
"HH2887","CHW003","Limuru",2023-07-01,7,FALSE,"REF1848",2023-07-01,NA,NA,"Yes","No"
"HH2888","CHW006","Embakasi",2023-07-10,7,FALSE,"REF1849",2023-07-10,NA,NA,"Yes","No"
"HH2889","CHW008","Dagoretti",2023-02-04,2,FALSE,"REF1850",2023-02-04,2023-02-26,"FAC016","Yes","Yes"
"HH2890","CHW005","Uthiru",2023-05-01,6,TRUE,NA,NA,NA,NA,"No","No"
"HH2891","CHW004","Juja",2023-03-04,6,FALSE,"REF1851",2023-03-04,NA,NA,"Yes","No"
"HH2892","CHW002","Ruaraka",2023-07-17,1,TRUE,NA,NA,NA,NA,"No","No"
"HH2893","CHW009","Dagoretti",2023-12-06,8,FALSE,"REF1852",2023-12-06,2023-12-17,"FAC009","Yes","Yes"
"HH2894","CHW008","Dagoretti",2023-07-05,2,FALSE,"REF1853",2023-07-05,NA,NA,"Yes","No"
"HH2895","CHW002","Uthiru",2023-02-14,5,FALSE,"REF1854",2023-02-14,NA,NA,"Yes","No"
"HH2896","CHW006","Kasarani",2023-08-08,2,FALSE,"REF1855",2023-08-08,2023-08-15,"FAC019","Yes","Yes"
"HH2897","CHW006","Kasarani",2023-10-08,3,FALSE,"REF1856",2023-10-08,NA,NA,"Yes","No"
"HH2898","CHW003","Limuru",2023-05-10,3,TRUE,NA,NA,NA,NA,"No","No"
"HH2899","CHW001","Lang'ata",2023-11-15,8,FALSE,"REF1857",2023-11-15,NA,NA,"Yes","No"
"HH2900","CHW002","Ruaraka",2023-06-07,4,TRUE,NA,NA,NA,NA,"No","No"
"HH2901","CHW010","Juja",2023-08-09,7,FALSE,"REF1858",2023-08-09,NA,NA,"Yes","No"
"HH2902","CHW008","Dagoretti",2023-01-19,8,FALSE,"REF1859",2023-01-19,2023-02-04,"FAC016","Yes","Yes"
"HH2903","CHW004","Juja",2023-11-05,3,FALSE,"REF1860",2023-11-05,NA,NA,"Yes","No"
"HH2904","CHW001","Kasarani",2023-06-23,8,FALSE,"REF1861",2023-06-23,NA,NA,"Yes","No"
"HH2905","CHW004","Juja",2023-11-20,5,FALSE,"REF1862",2023-11-20,NA,NA,"Yes","No"
"HH2906","CHW007","Ruaraka",2023-06-08,6,TRUE,NA,NA,NA,NA,"No","No"
"HH2907","CHW003","Limuru",2023-03-05,3,TRUE,NA,NA,NA,NA,"No","No"
"HH2908","CHW002","Ruaraka",2023-06-30,6,FALSE,"REF1863",2023-06-30,2023-07-10,"FAC019","Yes","Yes"
"HH2909","CHW008","Dagoretti",2023-09-03,1,TRUE,NA,NA,NA,NA,"No","No"
"HH2910","CHW001","Lang'ata",2023-08-04,8,FALSE,"REF1864",2023-08-04,2023-08-26,"FAC014","Yes","Yes"
"HH2911","CHW008","Dagoretti",2023-06-02,8,FALSE,NA,NA,NA,NA,"No","No"
"HH2912","CHW002","Uthiru",2023-04-14,6,FALSE,"REF1865",2023-04-14,NA,NA,"Yes","No"
"HH2913","CHW005","Dagoretti",2023-01-17,4,TRUE,NA,NA,NA,NA,"No","No"
"HH2914","CHW006","Kasarani",2023-12-24,4,FALSE,"REF1866",2023-12-24,NA,NA,"Yes","No"
"HH2915","CHW005","Lang'ata",2023-08-07,8,FALSE,"REF1867",2023-08-07,2023-08-28,"FAC019","Yes","Yes"
"HH2916","CHW006","Embakasi",2023-10-19,4,FALSE,"REF1868",2023-10-19,2023-10-31,"FAC019","Yes","Yes"
"HH2917","CHW008","Dagoretti",2023-04-02,2,FALSE,"REF1869",2023-04-02,2023-04-16,"FAC007","Yes","Yes"
"HH2918","CHW007","Ruaraka",2023-05-01,6,FALSE,"REF1870",2023-05-01,NA,NA,"Yes","No"
"HH2919","CHW010","Dagoretti",2023-10-19,7,FALSE,"REF1871",2023-10-19,2023-11-10,"FAC014","Yes","Yes"
"HH2920","CHW004","Juja",2023-06-19,5,FALSE,"REF1872",2023-06-19,2023-06-28,"FAC003","Yes","Yes"
"HH2921","CHW005","Lang'ata",2023-03-04,4,FALSE,"REF1873",2023-03-04,2023-03-27,"FAC009","Yes","Yes"
"HH2922","CHW005","Lang'ata",2023-08-19,5,FALSE,NA,NA,NA,NA,"No","No"
"HH2923","CHW005","Uthiru",2023-09-27,3,FALSE,"REF1874",2023-09-27,2023-10-08,"FAC017","Yes","Yes"
"HH2924","CHW007","Ruaraka",2023-11-06,4,FALSE,NA,NA,NA,NA,"No","No"
"HH2925","CHW009","Ruaraka",2023-09-25,5,FALSE,"REF1875",2023-09-25,2023-09-26,"FAC019","Yes","Yes"
"HH2926","CHW008","Dagoretti",2023-02-01,2,FALSE,NA,NA,NA,NA,"No","No"
"HH2927","CHW001","Kasarani",2023-06-17,6,FALSE,"REF1876",2023-06-17,NA,NA,"Yes","No"
"HH2928","CHW007","Ruaraka",2023-06-22,3,FALSE,NA,NA,NA,NA,"No","No"
"HH2929","CHW003","Limuru",2023-05-06,5,TRUE,NA,NA,NA,NA,"No","No"
"HH2930","CHW005","Lang'ata",2023-08-10,7,FALSE,NA,NA,NA,NA,"No","No"
"HH2931","CHW003","Limuru",2023-10-18,1,TRUE,NA,NA,NA,NA,"No","No"
"HH2932","CHW003","Limuru",2023-02-24,2,TRUE,NA,NA,NA,NA,"No","No"
"HH2933","CHW004","Juja",2023-06-20,6,FALSE,"REF1877",2023-06-20,NA,NA,"Yes","No"
"HH2934","CHW004","Juja",2023-10-26,8,FALSE,NA,NA,NA,NA,"No","No"
"HH2935","CHW009","Dagoretti",2023-02-10,4,FALSE,NA,NA,NA,NA,"No","No"
"HH2936","CHW005","Lang'ata",2023-07-04,4,FALSE,"REF1878",2023-07-04,2023-07-17,"FAC008","Yes","Yes"
"HH2937","CHW002","Ruaraka",2023-04-25,6,FALSE,"REF1879",2023-04-25,2023-05-24,"FAC006","Yes","Yes"
"HH2938","CHW004","Juja",2023-03-22,3,FALSE,"REF1880",2023-03-22,2023-04-01,"FAC015","Yes","Yes"
"HH2939","CHW005","Uthiru",2023-05-16,2,FALSE,"REF1881",2023-05-16,2023-05-31,"FAC019","Yes","Yes"
"HH2940","CHW007","Ruaraka",2023-10-04,1,FALSE,"REF1882",2023-10-04,NA,NA,"Yes","No"
"HH2941","CHW006","Kawangware",2023-12-29,5,FALSE,"REF1883",2023-12-29,NA,NA,"Yes","No"
"HH2942","CHW001","Lang'ata",2023-12-01,8,TRUE,NA,NA,NA,NA,"No","No"
"HH2943","CHW008","Dagoretti",2023-02-02,4,FALSE,NA,NA,NA,NA,"No","No"
"HH2944","CHW005","Uthiru",2023-06-13,4,TRUE,NA,NA,NA,NA,"No","No"
"HH2945","CHW009","Dagoretti",2023-01-25,5,TRUE,NA,NA,NA,NA,"No","No"
"HH2946","CHW007","Ruaraka",2023-06-23,6,TRUE,NA,NA,NA,NA,"No","No"
"HH2947","CHW003","Limuru",2023-04-13,3,TRUE,NA,NA,NA,NA,"No","No"
"HH2948","CHW010","Juja",2023-01-05,3,TRUE,NA,NA,NA,NA,"No","No"
"HH2949","CHW006","Kasarani",2023-10-21,4,FALSE,"REF1884",2023-10-21,2023-10-22,"FAC008","Yes","Yes"
"HH2950","CHW004","Juja",2023-07-29,2,FALSE,"REF1885",2023-07-29,2023-08-27,"FAC014","Yes","Yes"
"HH2951","CHW008","Dagoretti",2023-01-06,7,FALSE,"REF1886",2023-01-06,NA,NA,"Yes","No"
"HH2952","CHW010","Limuru",2023-06-11,1,FALSE,"REF1887",2023-06-11,NA,NA,"Yes","No"
"HH2953","CHW004","Juja",2023-02-10,3,FALSE,NA,NA,NA,NA,"No","No"
"HH2954","CHW010","Dagoretti",2023-05-13,3,FALSE,"REF1888",2023-05-13,2023-06-05,"FAC005","Yes","Yes"
"HH2955","CHW001","Lang'ata",2023-10-04,2,FALSE,NA,NA,NA,NA,"No","No"
"HH2956","CHW010","Dagoretti",2023-01-09,3,TRUE,NA,NA,NA,NA,"No","No"
"HH2957","CHW003","Limuru",2023-05-30,6,TRUE,NA,NA,NA,NA,"No","No"
"HH2958","CHW001","Kasarani",2023-07-31,5,FALSE,"REF1889",2023-07-31,NA,NA,"Yes","No"
"HH2959","CHW002","Uthiru",2023-11-25,8,FALSE,"REF1890",2023-11-25,2023-11-29,"FAC020","Yes","Yes"
"HH2960","CHW010","Juja",2023-05-16,6,TRUE,NA,NA,NA,NA,"No","No"
"HH2961","CHW009","Kasarani",2023-10-02,8,FALSE,"REF1891",2023-10-02,NA,NA,"Yes","No"
"HH2962","CHW003","Limuru",2023-09-16,2,FALSE,"REF1892",2023-09-16,2023-09-18,"FAC019","Yes","Yes"
"HH2963","CHW006","Kasarani",2023-07-21,5,FALSE,"REF1893",2023-07-21,NA,NA,"Yes","No"
"HH2964","CHW003","Limuru",2023-09-06,4,FALSE,"REF1894",2023-09-06,NA,NA,"Yes","No"
"HH2965","CHW002","Ruaraka",2023-02-21,2,TRUE,NA,NA,NA,NA,"No","No"
"HH2966","CHW001","Lang'ata",2023-09-29,1,FALSE,"REF1895",2023-09-29,2023-10-22,"FAC018","Yes","Yes"
"HH2967","CHW007","Ruaraka",2023-12-09,2,FALSE,"REF1896",2023-12-09,2024-01-05,"FAC016","Yes","Yes"
"HH2968","CHW005","Lang'ata",2023-01-19,4,FALSE,"REF1897",2023-01-19,2023-02-07,"FAC020","Yes","Yes"
"HH2969","CHW010","Limuru",2023-12-22,6,FALSE,"REF1898",2023-12-22,NA,NA,"Yes","No"
"HH2970","CHW002","Uthiru",2023-02-22,3,TRUE,NA,NA,NA,NA,"No","No"
"HH2971","CHW008","Dagoretti",2023-05-11,8,FALSE,"REF1899",2023-05-11,2023-06-08,"FAC010","Yes","Yes"
"HH2972","CHW003","Limuru",2023-02-27,7,FALSE,"REF1900",2023-02-27,NA,NA,"Yes","No"
"HH2973","CHW005","Lang'ata",2023-11-27,4,FALSE,NA,NA,NA,NA,"No","No"
"HH2974","CHW001","Limuru",2023-10-04,4,FALSE,NA,NA,NA,NA,"No","No"
"HH2975","CHW005","Dagoretti",2023-08-15,1,FALSE,"REF1901",2023-08-15,NA,NA,"Yes","No"
"HH2976","CHW008","Dagoretti",2023-01-07,1,FALSE,NA,NA,NA,NA,"No","No"
"HH2977","CHW001","Kasarani",2023-11-11,6,FALSE,"REF1902",2023-11-11,NA,NA,"Yes","No"
"HH2978","CHW006","Embakasi",2023-12-16,5,FALSE,"REF1903",2023-12-16,NA,NA,"Yes","No"
"HH2979","CHW007","Ruaraka",2023-11-21,3,FALSE,NA,NA,NA,NA,"No","No"
"HH2980","CHW010","Dagoretti",2023-06-12,5,FALSE,"REF1904",2023-06-12,NA,NA,"Yes","No"
"HH2981","CHW008","Dagoretti",2023-03-29,6,TRUE,NA,NA,NA,NA,"No","No"
"HH2982","CHW010","Juja",2023-01-09,7,FALSE,"REF1905",2023-01-09,2023-02-04,"FAC020","Yes","Yes"
"HH2983","CHW003","Limuru",2023-12-01,3,FALSE,"REF1906",2023-12-01,2023-12-04,"FAC011","Yes","Yes"
"HH2984","CHW007","Ruaraka",2023-01-22,6,TRUE,NA,NA,NA,NA,"No","No"
"HH2985","CHW006","Kawangware",2023-12-25,4,FALSE,"REF1907",2023-12-25,NA,NA,"Yes","No"
"HH2986","CHW003","Limuru",2023-03-30,5,FALSE,"REF1908",2023-03-30,NA,NA,"Yes","No"
"HH2987","CHW001","Kasarani",2023-07-13,5,TRUE,NA,NA,NA,NA,"No","No"
"HH2988","CHW010","Dagoretti",2023-01-14,6,FALSE,"REF1909",2023-01-14,2023-01-18,"FAC008","Yes","Yes"
"HH2989","CHW009","Kasarani",2023-01-23,4,FALSE,"REF1910",2023-01-23,2023-02-19,"FAC003","Yes","Yes"
"HH2990","CHW003","Limuru",2023-02-18,3,FALSE,"REF1911",2023-02-18,2023-02-28,"FAC017","Yes","Yes"
"HH2991","CHW002","Uthiru",2023-10-03,7,TRUE,NA,NA,NA,NA,"No","No"
"HH2992","CHW009","Dagoretti",2023-10-02,7,FALSE,"REF1912",2023-10-02,2023-10-27,"FAC019","Yes","Yes"
"HH2993","CHW002","Uthiru",2023-05-15,1,FALSE,"REF1913",2023-05-15,NA,NA,"Yes","No"
"HH2994","CHW003","Limuru",2023-01-22,3,FALSE,"REF1914",2023-01-22,NA,NA,"Yes","No"
"HH2995","CHW008","Dagoretti",2023-11-23,4,FALSE,NA,NA,NA,NA,"No","No"
"HH2996","CHW009","Dagoretti",2023-07-18,5,FALSE,NA,NA,NA,NA,"No","No"
"HH2997","CHW007","Ruaraka",2023-03-02,3,FALSE,"REF1915",2023-03-02,NA,NA,"Yes","No"
"HH2998","CHW002","Ruaraka",2023-08-12,3,FALSE,"REF1916",2023-08-12,2023-08-22,"FAC003","Yes","Yes"
"HH2999","CHW001","Kasarani",2023-03-25,4,FALSE,"REF1917",2023-03-25,2023-04-18,"FAC016","Yes","Yes"
"HH3000","CHW009","Ruaraka",2023-12-25,2,FALSE,"REF1918",2023-12-25,NA,NA,"Yes","No"
"HH3001","CHW003","Limuru",2023-10-29,5,FALSE,"REF1919",2023-10-29,NA,NA,"Yes","No"
"HH3002","CHW003","Limuru",2023-02-26,1,FALSE,"REF1920",2023-02-26,NA,NA,"Yes","No"
"HH3003","CHW007","Ruaraka",2023-01-11,3,FALSE,"REF1921",2023-01-11,2023-01-23,"FAC007","Yes","Yes"
"HH3004","CHW003","Limuru",2023-04-10,4,FALSE,NA,NA,NA,NA,"No","No"
"HH3005","CHW001","Kasarani",2023-11-20,3,TRUE,NA,NA,NA,NA,"No","No"
"HH3006","CHW005","Uthiru",2023-09-29,1,FALSE,NA,NA,NA,NA,"No","No"
"HH3007","CHW009","Ruaraka",2023-03-24,3,FALSE,"REF1922",2023-03-24,NA,NA,"Yes","No"
"HH3008","CHW010","Juja",2023-01-31,7,FALSE,"REF1923",2023-01-31,NA,NA,"Yes","No"
"HH3009","CHW007","Ruaraka",2023-04-27,4,TRUE,NA,NA,NA,NA,"No","No"
"HH3010","CHW009","Ruaraka",2023-07-17,4,FALSE,"REF1924",2023-07-17,NA,NA,"Yes","No"
"HH3011","CHW002","Uthiru",2023-11-22,7,TRUE,NA,NA,NA,NA,"No","No"
"HH3012","CHW003","Limuru",2023-08-21,7,TRUE,NA,NA,NA,NA,"No","No"
"HH3013","CHW009","Dagoretti",2023-02-25,2,TRUE,NA,NA,NA,NA,"No","No"
"HH3014","CHW004","Juja",2023-12-06,3,FALSE,"REF1925",2023-12-06,2023-12-26,"FAC005","Yes","Yes"
"HH3015","CHW002","Ruaraka",2023-06-28,8,FALSE,"REF1926",2023-06-28,NA,NA,"Yes","No"
"HH3016","CHW002","Uthiru",2023-06-16,1,FALSE,"REF1927",2023-06-16,NA,NA,"Yes","No"
"HH3017","CHW008","Dagoretti",2023-02-18,7,FALSE,"REF1928",2023-02-18,NA,NA,"Yes","No"
"HH3018","CHW010","Juja",2023-01-04,2,FALSE,NA,NA,NA,NA,"No","No"
"HH3019","CHW005","Uthiru",2023-02-08,8,FALSE,"REF1929",2023-02-08,NA,NA,"Yes","No"
"HH3020","CHW002","Uthiru",2023-09-15,6,FALSE,NA,NA,NA,NA,"No","No"
"HH3021","CHW007","Ruaraka",2023-10-05,6,FALSE,"REF1930",2023-10-05,2023-10-27,"FAC001","Yes","Yes"
"HH3022","CHW003","Limuru",2023-07-12,7,FALSE,"REF1931",2023-07-12,NA,NA,"Yes","No"
"HH3023","CHW010","Limuru",2023-10-22,3,FALSE,"REF1932",2023-10-22,2023-11-11,"FAC017","Yes","Yes"
"HH3024","CHW010","Dagoretti",2023-03-25,4,FALSE,"REF1933",2023-03-25,NA,NA,"Yes","No"
"HH3025","CHW001","Kasarani",2023-06-02,1,FALSE,"REF1934",2023-06-02,NA,NA,"Yes","No"
"HH3026","CHW003","Limuru",2023-08-05,5,FALSE,"REF1935",2023-08-05,NA,NA,"Yes","No"
"HH3027","CHW010","Limuru",2023-09-06,1,TRUE,NA,NA,NA,NA,"No","No"
"HH3028","CHW009","Ruaraka",2023-08-23,8,FALSE,"REF1936",2023-08-23,2023-09-12,"FAC019","Yes","Yes"
"HH3029","CHW005","Dagoretti",2023-05-22,4,TRUE,NA,NA,NA,NA,"No","No"
"HH3030","CHW010","Dagoretti",2023-06-04,8,TRUE,NA,NA,NA,NA,"No","No"
"HH3031","CHW004","Juja",2023-08-23,6,FALSE,"REF1937",2023-08-23,NA,NA,"Yes","No"
"HH3032","CHW009","Ruaraka",2023-02-24,5,FALSE,"REF1938",2023-02-24,NA,NA,"Yes","No"
"HH3033","CHW005","Dagoretti",2023-06-11,3,TRUE,NA,NA,NA,NA,"No","No"
"HH3034","CHW009","Dagoretti",2023-01-06,3,FALSE,"REF1939",2023-01-06,NA,NA,"Yes","No"
"HH3035","CHW001","Lang'ata",2023-07-24,8,TRUE,NA,NA,NA,NA,"No","No"
"HH3036","CHW001","Kasarani",2023-07-24,1,FALSE,"REF1940",2023-07-24,NA,NA,"Yes","No"
"HH3037","CHW005","Lang'ata",2023-05-10,2,FALSE,"REF1941",2023-05-10,2023-06-08,"FAC018","Yes","Yes"
"HH3038","CHW010","Dagoretti",2023-04-08,1,FALSE,"REF1942",2023-04-08,2023-05-05,"FAC018","Yes","Yes"
"HH3039","CHW009","Kasarani",2023-11-13,8,FALSE,"REF1943",2023-11-13,NA,NA,"Yes","No"
"HH3040","CHW002","Uthiru",2023-08-01,4,FALSE,"REF1944",2023-08-01,NA,NA,"Yes","No"
"HH3041","CHW008","Dagoretti",2023-01-07,4,TRUE,NA,NA,NA,NA,"No","No"
"HH3042","CHW001","Limuru",2023-06-26,7,FALSE,"REF1945",2023-06-26,NA,NA,"Yes","No"
"HH3043","CHW010","Limuru",2023-11-27,6,FALSE,"REF1946",2023-11-27,2023-12-06,"FAC019","Yes","Yes"
"HH3044","CHW004","Juja",2023-10-05,5,FALSE,"REF1947",2023-10-05,NA,NA,"Yes","No"
"HH3045","CHW009","Dagoretti",2023-01-10,8,FALSE,"REF1948",2023-01-10,NA,NA,"Yes","No"
"HH3046","CHW001","Lang'ata",2023-02-27,4,FALSE,"REF1949",2023-02-27,NA,NA,"Yes","No"
"HH3047","CHW002","Ruaraka",2023-04-29,5,FALSE,"REF1950",2023-04-29,NA,NA,"Yes","No"
"HH3048","CHW003","Limuru",2023-07-21,6,FALSE,NA,NA,NA,NA,"No","No"
"HH3049","CHW009","Dagoretti",2023-07-11,1,TRUE,NA,NA,NA,NA,"No","No"
"HH3050","CHW007","Ruaraka",2023-03-06,6,TRUE,NA,NA,NA,NA,"No","No"
"HH3051","CHW010","Dagoretti",2023-08-12,3,FALSE,"REF1951",2023-08-12,NA,NA,"Yes","No"
"HH3052","CHW003","Limuru",2023-04-03,1,TRUE,NA,NA,NA,NA,"No","No"
"HH3053","CHW006","Embakasi",2023-04-21,5,FALSE,"REF1952",2023-04-21,2023-05-07,"FAC010","Yes","Yes"
"HH3054","CHW008","Dagoretti",2023-06-05,6,FALSE,"REF1953",2023-06-05,2023-06-19,"FAC011","Yes","Yes"
"HH3055","CHW003","Limuru",2023-04-29,6,FALSE,"REF1954",2023-04-29,NA,NA,"Yes","No"
"HH3056","CHW003","Limuru",2023-06-20,4,FALSE,"REF1955",2023-06-20,NA,NA,"Yes","No"
"HH3057","CHW010","Juja",2023-01-02,7,FALSE,"REF1956",2023-01-02,2023-01-05,"FAC003","Yes","Yes"
"HH3058","CHW008","Dagoretti",2023-11-24,8,TRUE,NA,NA,NA,NA,"No","No"
"HH3059","CHW008","Dagoretti",2023-08-06,4,FALSE,"REF1957",2023-08-06,NA,NA,"Yes","No"
"HH3060","CHW006","Kawangware",2023-06-16,5,TRUE,NA,NA,NA,NA,"No","No"
"HH3061","CHW003","Limuru",2023-03-13,6,FALSE,"REF1958",2023-03-13,2023-03-30,"FAC011","Yes","Yes"
"HH3062","CHW008","Dagoretti",2023-11-11,2,TRUE,NA,NA,NA,NA,"No","No"
"HH3063","CHW001","Kasarani",2023-01-27,1,FALSE,"REF1959",2023-01-27,NA,NA,"Yes","No"
"HH3064","CHW005","Dagoretti",2023-08-21,8,FALSE,"REF1960",2023-08-21,2023-08-28,"FAC012","Yes","Yes"
"HH3065","CHW003","Limuru",2023-08-13,5,FALSE,"REF1961",2023-08-13,NA,NA,"Yes","No"
"HH3066","CHW008","Dagoretti",2023-07-02,8,FALSE,"REF1962",2023-07-02,2023-07-31,"FAC020","Yes","Yes"
"HH3067","CHW004","Juja",2023-06-20,1,FALSE,"REF1963",2023-06-20,2023-06-27,"FAC014","Yes","Yes"
"HH3068","CHW002","Ruaraka",2023-12-19,3,FALSE,"REF1964",2023-12-19,2024-01-04,"FAC017","Yes","Yes"
"HH3069","CHW009","Kasarani",2023-10-13,3,TRUE,NA,NA,NA,NA,"No","No"
"HH3070","CHW008","Dagoretti",2023-04-11,7,TRUE,NA,NA,NA,NA,"No","No"
"HH3071","CHW003","Limuru",2023-12-17,3,TRUE,NA,NA,NA,NA,"No","No"
"HH3072","CHW002","Uthiru",2023-12-21,6,FALSE,NA,NA,NA,NA,"No","No"
"HH3073","CHW004","Juja",2023-04-26,1,FALSE,"REF1965",2023-04-26,NA,NA,"Yes","No"
"HH3074","CHW002","Uthiru",2023-08-06,4,FALSE,"REF1966",2023-08-06,NA,NA,"Yes","No"
"HH3075","CHW008","Dagoretti",2023-09-03,7,FALSE,NA,NA,NA,NA,"No","No"
"HH3076","CHW010","Limuru",2023-10-29,5,FALSE,"REF1967",2023-10-29,NA,NA,"Yes","No"
"HH3077","CHW003","Limuru",2023-07-12,7,FALSE,"REF1968",2023-07-12,NA,NA,"Yes","No"
"HH3078","CHW001","Limuru",2023-10-28,1,FALSE,"REF1969",2023-10-28,2023-11-15,"FAC020","Yes","Yes"
"HH3079","CHW009","Dagoretti",2023-09-03,1,FALSE,"REF1970",2023-09-03,2023-10-03,"FAC011","Yes","Yes"
"HH3080","CHW003","Limuru",2023-12-27,7,TRUE,NA,NA,NA,NA,"No","No"
"HH3081","CHW009","Dagoretti",2023-05-28,5,TRUE,NA,NA,NA,NA,"No","No"
"HH3082","CHW007","Ruaraka",2023-09-21,5,FALSE,"REF1971",2023-09-21,NA,NA,"Yes","No"
"HH3083","CHW010","Dagoretti",2023-08-23,8,FALSE,"REF1972",2023-08-23,NA,NA,"Yes","No"
"HH3084","CHW006","Kasarani",2023-06-18,6,FALSE,"REF1973",2023-06-18,2023-07-05,"FAC004","Yes","Yes"
"HH3085","CHW010","Juja",2023-04-02,8,TRUE,NA,NA,NA,NA,"No","No"
"HH3086","CHW010","Limuru",2023-10-03,2,FALSE,NA,NA,NA,NA,"No","No"
"HH3087","CHW005","Lang'ata",2023-10-04,8,TRUE,NA,NA,NA,NA,"No","No"
"HH3088","CHW002","Uthiru",2023-01-08,5,FALSE,NA,NA,NA,NA,"No","No"
"HH3089","CHW005","Dagoretti",2023-02-20,4,FALSE,"REF1974",2023-02-20,NA,NA,"Yes","No"
"HH3090","CHW003","Limuru",2023-09-25,3,TRUE,NA,NA,NA,NA,"No","No"
"HH3091","CHW004","Juja",2023-04-18,6,FALSE,"REF1975",2023-04-18,NA,NA,"Yes","No"
"HH3092","CHW002","Ruaraka",2023-10-23,8,FALSE,NA,NA,NA,NA,"No","No"
"HH3093","CHW002","Uthiru",2023-06-22,1,FALSE,"REF1976",2023-06-22,NA,NA,"Yes","No"
"HH3094","CHW010","Dagoretti",2023-03-27,8,FALSE,"REF1977",2023-03-27,2023-04-07,"FAC005","Yes","Yes"
"HH3095","CHW009","Dagoretti",2023-08-05,4,FALSE,NA,NA,NA,NA,"No","No"
"HH3096","CHW006","Embakasi",2023-11-18,6,FALSE,"REF1978",2023-11-18,NA,NA,"Yes","No"
"HH3097","CHW001","Limuru",2023-08-26,1,FALSE,"REF1979",2023-08-26,NA,NA,"Yes","No"
"HH3098","CHW004","Juja",2023-12-11,2,FALSE,"REF1980",2023-12-11,2023-12-30,"FAC003","Yes","Yes"
"HH3099","CHW001","Lang'ata",2023-09-30,8,TRUE,NA,NA,NA,NA,"No","No"
"HH3100","CHW005","Uthiru",2023-11-27,6,FALSE,"REF1981",2023-11-27,NA,NA,"Yes","No"
"HH3101","CHW001","Limuru",2023-01-31,6,FALSE,NA,NA,NA,NA,"No","No"
"HH3102","CHW002","Ruaraka",2023-01-22,1,FALSE,NA,NA,NA,NA,"No","No"
"HH3103","CHW005","Uthiru",2023-08-25,2,FALSE,NA,NA,NA,NA,"No","No"
"HH3104","CHW009","Dagoretti",2023-04-16,7,FALSE,"REF1982",2023-04-16,NA,NA,"Yes","No"
"HH3105","CHW004","Juja",2023-09-18,7,FALSE,"REF1983",2023-09-18,2023-09-26,"FAC020","Yes","Yes"
"HH3106","CHW001","Limuru",2023-01-04,6,FALSE,NA,NA,NA,NA,"No","No"
"HH3107","CHW007","Ruaraka",2023-07-07,5,FALSE,"REF1984",2023-07-07,2023-07-28,"FAC011","Yes","Yes"
"HH3108","CHW007","Ruaraka",2023-05-03,3,FALSE,"REF1985",2023-05-03,NA,NA,"Yes","No"
